27025	Призыв союзников	110100	icon_skills.recallfriend_tex	Блистательный призыв союзников	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 800 MP.
27026	Воскрешение	100100	icon_skills.resurrect_tex	Блистательное воскрешение	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 510 MP.
27027	Град проклятий	240100	icon_skills.painfulshackle_tex	Задерживающий град проклятий	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 20%.
27029	Воскрешение	100100	icon_skills.resurrect_tex	Стремительное воскрешение	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 50%.
27030	Ответный удар	210100	icon_skills.risingattack_tex	Стремительный ответный удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
27031	Глубокий сон	280100	icon_skills.shackleofquicksand_tex	Блистательный глубокий сон	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 188 MP.
27032	Упадок	290100	icon_skills.dispell_tex	Стремительный упадок	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 25%.
27033	Трясина	320100	icon_skills.shackleofstone_tex	Стремительная трясина	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
27034	Проклятие изнурения	300100	icon_skills.spiritoflassitude_tex	Стремительное проклятие изнурения	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
27035	Ужасное проклятие	310100	icon_skills.spiritofconfusion_tex	Задерживающее ужасное проклятие	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 25%.
27036	Удар метаморфозы	230100	icon_skills.rageofearth_tex	Весомый удар метаморфозы	icon_crest.e_crestnextskillmpdown_tex	На 41 MP снижает стоимость умения "Взрыв метаморфозы" на несколько секунд.
27037	Град проклятий	240100	icon_skills.painfulshackle_tex	Весомый град проклятий	icon_crest.e_crestnextskillmpdown_tex	На 33 MP снижает стоимость умения "Град проклятий" на несколько секунд.
27038	Гнев титанов	30100	icon_skills.rage_tex	Весомый гнев титанов	icon_crest.e_crestnextskillmpdown_tex	На 100 MP снижает стоимость умения "Сфера жизни Аруна" на несколько секунд.
27039	Кольцо разрушения	20100	icon_skills.suckhp_tex	Весомое кольцо разрушения	icon_crest.e_crestnextskillmpdown_tex	На 100 MP снижает стоимость умения "Слезы Аруна" на несколько секунд.
27040	Град проклятий	240100	icon_skills.painfulshackle_tex	Возрастающий град проклятий	icon_crest.e_crestpassivelockontargetup_tex	Повышает максимальное количество целей захвата на 0%.
27041	Оковы древних	40100	icon_skills.slowball_tex	Ошеломляющие оковы древних	icon_crest.e_crestactiveattackspeeddown_tex	50% вероятность на 6 секунд понизить скорость атаки противника на 30%.
27042	Удар метаморфозы	230100	icon_skills.rageofearth_tex	Ускоренный удар метаморфозы	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 25%.
27043	Призыв союзников	110100	icon_skills.recallfriend_tex	Стремительный призыв союзников	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
27044	Восстановление маны	70100	icon_skills.mpcharge_tex	Ускоренное восстановление маны	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 25%.
27045	Слезы Аруна	220100	icon_skills.mprefresher_tex	Полыхающие слезы Аруна	icon_crest.e_crestnextskillattackspeedup_tex	На 25% ускоряет использование умения "Сфера жизни Аруна" на несколько секунд.
27046	Миньон-мститель	330100	icon_skills.summonspiritofrange_tex	Усиленный миньон-мститель	icon_crest.e_crestpassiveattackup_tex	Увеличивает урон миньона-мстителя на 25%.
27047	Миньон-мститель	330100	icon_skills.summonspiritofrange_tex	Крепкий миньон-мститель	icon_crest.e_crestpassivedeffeceup_tex	Повышает защиту миньона-мстителя на 25%.
27048	Миньон-мститель	330100	icon_skills.summonspiritofrange_tex	Задерживающий миньон-мститель	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность жизни миньона на 25%.
27049	Воскрешение	100100	icon_skills.resurrect_tex	Ускоренное воскрешение	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 40%.
27050	Миньон-целитель	270100	icon_skills.summonspiritofheal_tex	Крепкий миньон-целитель	icon_crest.e_crestpassivedeffeceup_tex	Повышает защиту миньона-целителя на 100%.
27051	Миньон-защитник	250100	icon_skills.summonspiritofaggro_tex	Усиленный миньон-защитник	icon_crest.e_crestpassiveattackup_tex	Увеличивает урон миньона-защитника на 25%.
27052	Миньон-защитник	250100	icon_skills.summonspiritofaggro_tex	Крепкий миньон-защитник	icon_crest.e_crestpassivedeffeceup_tex	Повышает защиту миньона-защитника на 25%.
27053	Телепортация	170100	icon_skills.shortteleport_tex	Полыхающая телепортация	icon_crest.e_crestnextskillattackspeedup_tex	На 25% ускоряет использование умения "Сфера жизни Аруна" на несколько секунд.
27054	Телепортация	170100	icon_skills.shortteleport_tex	Полыхающая телепортация	icon_crest.e_crestnextskillattackspeedup_tex	Ускоряет на 25% использование умения "Миньон-целитель" на несколько секунд.
27055	Миньон-разрушитель	340100	icon_skills.summonspiritofattack_tex	Стремительный миньон-разрушитель	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 50%.
27056	Миньон-разрушитель	340100	icon_skills.summonspiritofattack_tex	Усиленный миньон-разрушитель	icon_crest.e_crestpassiveattackup_tex	Повышает урон миньона-разрушителя на 25%.
27057	Миньон-разрушитель	340100	icon_skills.summonspiritofattack_tex	Ускоренный миньон-разрушитель	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 30%.
27058	Обет перерождения	120100	icon_skills.autoresurrect_tex	Самоотверженный обет перерождения	icon_crest.e_crestactiveinvokeskill_tex	Повышает максимальное количество целей захвата на 0%.
27059	Сфера жизни Аруна	180100	icon_skills.hprefresher_tex	Полыхающая сфера жизни Аруна	icon_crest.e_crestnextskillattackspeedup_tex	Ускоряет на 25% использование умения "Слезы Аруна" на несколько секунд.
27060	Милость титанов	50100	icon_skills.healshot_tex	Дальнобойная милость титанов	icon_crest.e_crestpassiverangeup_tex	Увеличивает радиус действия на 3 метра.
27062	Телепортация	170100	icon_skills.shortteleport_tex	Стремительная телепортация	icon_crest.e_crestactivecooltimereset_tex	Снижает время перезарядки на 15%.
27063	Прикосновение Аруна	90100	icon_skills.purifyshot_tex	Возрастающее очищение Аруна	icon_crest.e_crestpassivelockontargetup_tex	Повышает максимальное количество целей захвата на 100%.
27064	Обет перерождения	120100	icon_skills.autoresurrect_tex	Самоотверженный обет перерождения	icon_crest.e_crestactiveinvokeskill_tex	Повышает максимальное количество целей захвата на 0%.
27065	Миньон-целитель	270100	icon_skills.summonspiritofheal_tex	Стремительный миньон-целитель	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
27066	Плеть Шары	60100	icon_skills.flashball_tex	Задерживающая плеть Шары	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 40%.
27067	Милость титанов	50100	icon_skills.healshot_tex	Дальнобойная милость титанов	icon_crest.e_crestpassiverangeup_tex	Увеличивает радиус действия на 3 метра.
27068	Град проклятий	240100	icon_skills.painfulshackle_tex	Весомый град проклятий	icon_crest.e_crestnextskillmpdown_tex	На 33 MP снижает стоимость умения "Град проклятий" на несколько секунд.
27069	Миньон-мститель	330100	icon_skills.summonspiritofrange_tex	Задерживающий миньон-мститель	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность жизни миньона на 35%.
27070	Глубокий сон	280100	icon_skills.shackleofquicksand_tex	Блистательный глубокий сон	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 188 MP.
27071	Плеть Шары	60100	icon_skills.flashball_tex	Проворная плеть Шары	icon_crest.e_crestpassiveskilleffectup_tex	При удачном попадании по противнику на 50 повышает скорость перемещения в бою на 3 секунды.
27072	Ответный удар	210100	icon_skills.risingattack_tex	Ловкий ответный удар	icon_crest.e_crestpassivereactionup_tex	100% вероятность сбросить перезарядку "Телепортации".
27073	Ответный удар	210100	icon_skills.risingattack_tex	Достойный ответный удар	icon_crest.e_crestactivereactionresist_tex	На 2 секунды повышает равновесие на 500%.
27074	Гнев титанов	30100	icon_skills.rage_tex	Рассредоточенный гнев титанов	icon_crest.e_crestpassiveskillrangeup_tex	Увеличивает радиус действия умения на 5 м.
27075	Глубокий сон	280100	icon_skills.shackleofquicksand_tex	Стремительный глубокий сон	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
27076	Миньон-защитник	250100	icon_skills.summonspiritofaggro_tex	Несокрушимый миньон-защитник	icon_crest.e_crestactivedefenceup_tex	+10% к выносливости всех членов группы на 10 минут.
27077	Оберегающий тотем	370100	icon_skills.energiesofprotection_tex	Блистательный оберегающий тотем	icon_crest.e_crestpassivempdown_tex	Снижает расход MP на 300.
27078	Оберегающий тотем	370100	icon_skills.energiesofprotection_tex	Восстанавливающий оберегающий тотем	icon_crest.e_crestactivehprecoveryup_tex	Увеличивает количество восстанавливаемых HP на 20%.
27079	Воскрешение	100100	icon_skills.resurrect_tex	Ускоренное воскрешение	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 40%.
27080	Обет перерождения	120100	icon_skills.autoresurrect_tex	Стремительный обет перерождения	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 40%.
27081	Сфера жизни Аруна	180100	icon_skills.hprefresher_tex	Восстанавливающая сфера жизни Аруна	icon_crest.e_crestpassivehprecoveryup_tex	Немедленно восстанавливает 20% от общего количества HP.
27082	Миньон-целитель	270100	icon_skills.summonspiritofheal_tex	Задерживающий миньон-целитель	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность жизни миньона на 25%.
27084	Град проклятий	240100	icon_skills.painfulshackle_tex	Ослабляющий град проклятий	icon_crest.e_crestactivedefencedown_tex	100% вероятность на 16 секунд снизить выносливость на 3%. Эффект может суммироваться до 3 раз.
27085	Воскрешение	100100	icon_skills.resurrect_tex	Мощное воскрешение	icon_crest.e_crestpassivemprecoveryup_tex	Бодрость цели после воскрешения будет равна 120.
27086	Зараза	410100	icon_skills.plague_tex	Задерживающая зараза	icon_crest.e_crestpassivedurationup_tex	+20% к продолжительности эффекта.
27087	Разряд бумеранга	420100	icon_skills.mysticorb_tex	Блистательный разряд бумеранга	icon_crest.e_crestpassivempdown_tex	-225 MP к стоимости.
27088	Разряд бумеранга	420100	icon_skills.mysticorb_tex	Стремительный разряд бумеранга	icon_crest.e_crestpassivecooltimedown_tex	+ 20% к скорости перезарядки умения.
27089	Разряд бумеранга	420100	icon_skills.mysticorb_tex	Стремительный разряд бумеранга	icon_crest.e_crestpassivecooltimedown_tex	+ 20% к скорости перезарядки умения.
28000	Самоисцеление	180100	icon_skills.healingpray_tex	Восстанавливающее самоисцеление	icon_crest.e_crestpassivehprecoveryup_tex	Увеличивает количество восстанавливаемых HP на 20%.
28001	Круг исцеления	30100	icon_skills.healarea_tex	Восстанавливающий круг исцеления	icon_crest.e_crestpassivehprecoveryup_tex	Увеличивает количество восстанавливаемых HP на 10%.
28002	Круг усиления	20100	new_icons_skills.healingwind_tex	Задерживающий круг усиления	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 15%.
28003	Исцеляющий луч	190100	icon_skills.healinglightlockon_tex	Возрастающий исцеляющий луч	icon_crest.e_crestpassivelockontargetup_tex	Повышает максимальное количество целей захвата на 100%.
28004	Щит Кайи	220100	icon_skills.armorofprotection_tex	Стремительный щит Кайи	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28005	Круг очищения	100100	icon_skills.purify_tex	Стремительный круг очищения	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 25%.
28006	Благословение Шакана	50100	icon_skills.attackup_tex	Задерживающее благословение Шакана	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
28007	Благословение Арахны	210100	icon_skills.resistancebless_tex	Задерживающее благословение Арахны	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
28008	Благословение защиты	200100	icon_skills.agilitybless_tex	Задерживающее благословение Дзерены	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
28009	Благословение Балдера	230100	icon_skills.refreshbless_tex	Задерживающее благословение Балдера	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
28012	Божественное сияние	10100	icon_skills.magicshot_tex	Усиленное божественное сияние	icon_crest.e_crestpassiveattackup_tex	Повышает урон умения на 25%.
28013	Взрыв метаморфозы	110100	icon_skills.punishingshield_tex	Блистательный взрыв метаморфозы	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 33 MP.
28014	Разряд энергии	160100	icon_skills.damagedeal_tex	Лихой разряд энергии	icon_crest.e_crestnextskillattackup_tex	На 25% повышает урон умения "Крайняя мера" на несколько секунд.
28018	Круг усиления	20100	new_icons_skills.healingwind_tex	Стремительный круг усиления	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 15%.
28019	Восстановление маны	80100	icon_skills.mpcharge_tex	Энергичный поток маны	icon_crest.e_crestpassivemprecoveryup_tex	+20% к количеству восстанавливаемых MP.
28020	Извлечение маны	0		Осколок символа прошлого	icon_skills.voidtrap_tex	Этот старинный расколотый символ больше не используется.
28021	Умиротворение	170100	icon_skills.agrorelease_tex	Ускоренное умиротворение	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 100%.
28022	Возведение	60100	icon_skills.recovery_tex	Стремительное возведение	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 50%.
28023	Ответный удар	250100	icon_skills.risingattack_tex	Усиленный ответный удар	icon_crest.e_crestpassiveattackup_tex	Повышает урон умения на 25%.
28024	Тройное возмездие	290100	icon_skills.divineretribution_tex	Лихое тройное возмездие	icon_crest.e_crestnextskillattackup_tex	На 25% повышает урон умения "Взрыв метаморфозы" на несколько секунд.
28026	Воскрешение	120100	icon_skills.resurrect_tex	Блистательное воскрешение	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 510 MP.
28027	Благословение Зенобии	150100	icon_skills.fastwalk_tex	Форсированное благословение Зенобии	icon_crest.e_crestpassiveskilleffectup_tex	Дополнительно повышает скорость перемещения на 50%.
28028	Призыв союзников	140100	icon_skills.recallfriend_tex	Блистательный призыв союзников	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 800 MP.
28029	Путь домой	130100	icon_skills.teleportall_tex	Блистательный путь домой	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 800 MP.
28030	Огненное бегство	260100	icon_skills.sanctuary_tex	Блистательное огненное бегство	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 30 MP.
28031	Заряд маны	280100	icon_skills.manarejuvenation_tex	Ускоренный заряд маны	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость зарядки на 25%.
28032	Воскрешение	120100	icon_skills.resurrect_tex	Стремительное воскрешение	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 50%.
28033	Ответный удар	250100	icon_skills.risingattack_tex	Стремительный ответный удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28034	Колыбельная Ишары	330100	icon_skills.lullabyoflshara_tex	Стремительная колыбельная Ишары	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28035	Священный щит	310100	icon_skills.guardianaura_tex	Стремительный священный щит	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28036	Божественная передышка	320100	icon_skills.restoration_tex	Стремительная божественная передышка	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28037	Изнуряющая чума	300100	icon_skills.prophecyoflethargy_tex	Стремительная изнуряющая чума	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28038	Круг усиления	20100	new_icons_skills.healingwind_tex	Весомый круг усиления	icon_crest.e_crestnextskillmpdown_tex	На 85 MP снижает стоимость умения "Исцеляющий луч" на несколько секунд.
28039	Заряд маны	280100	icon_skills.manarejuvenation_tex	Дальнобойный заряд маны	icon_crest.e_crestpassiveskillrangeup_tex	Увеличивает радиус действия на 4 метра.
28040	Щит Кайи	220100	icon_skills.armorofprotection_tex	Несокрушимый щит Кайи	icon_crest.e_crestactivedefenceup_tex	+30% к выносливости на 12 секунд.
28041	Благословение Зенобии	150100	icon_skills.fastwalk_tex	Проворное благословение Зенобии	icon_crest.e_crestactivespeedup_tex	На 10 минут повышает вашу скорость перемещения в бою на 15.
28042	Призыв союзников	140100	icon_skills.recallfriend_tex	Стремительный призыв союзников	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28043	Заряд маны	280100	icon_skills.manarejuvenation_tex	Лихой заряд маны	icon_crest.e_crestnextskillattackup_tex	На 25% повышает урон умения "Разряд энергии" на несколько секунд.
28044	Восстановление маны	80100	icon_skills.mpcharge_tex	Ускоренное восстановление маны	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 25%.
28045	Воскрешение	120100	icon_skills.resurrect_tex	Ускоренное воскрешение	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 30%.
28046	Энергия звезд	350100	icon_skills.divinelightning_tex	Задерживающая энергия звезд	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 25%.
28047	Энергия звезд	350100	icon_skills.divinelightning_tex	Варварская энергия звезд	icon_crest.e_crestpassivecooltimedown_tex	Увеличивает эффект умения "Энергия звезд" на 20%.
28048	Лечебный колодец	340100	icon_skills.sanctuaryofregeneration_tex	Задерживающий лечебный колодец	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 20%.
28049	Лечебный колодец	340100	icon_skills.sanctuaryofregeneration_tex	Блистательный лечебный колодец	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 275 MP.
28050	Крайняя мера	270100	icon_skills.punishingtouch_tex	Блистательная крайняя мера	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 62 MP.
28051	Крайняя мера	270100	icon_skills.punishingtouch_tex	Неутомимая крайняя мера	icon_crest.e_crestactivecooltimereset_tex	40% вероятность сбросить время перезарядки.
28052	Крайняя мера	270100	icon_skills.punishingtouch_tex	Замедляющая крайняя мера	icon_crest.e_crestactivespeeddown_tex	20% вероятность на 30% понизить скорость перемещения противника на 4 секунды.
28053	Взрыв метаморфозы	110100	icon_skills.punishingshield_tex	Ошеломляющий взрыв метаморфозы	icon_crest.e_crestactiveattackspeeddown_tex	20% вероятность на 7 секунд понизить скорость атаки противника на 15%.
28054	Тройное возмездие	290100	icon_skills.divineretribution_tex	Ослабляющее тройное возмездие	icon_crest.e_crestactivedefencedown_tex	100% вероятность на 12 секунд понизить выносливость цели на 10%. Не складывается с эффектом "Оков Кайи".
28055	Исцеляющий луч	190100	icon_skills.healinglightlockon_tex	Дальнобойный исцеляющий луч	icon_crest.e_crestpassiverangeup_tex	Увеличивает радиус действия на 3 метра.
28057	Самоисцеление	180100	icon_skills.healingpray_tex	Восстанавливающее самоисцеление	icon_crest.e_crestpassivehprecoveryup_tex	+20% к эффективности лечения.
28058	Разряд энергии	160100	icon_skills.damagedeal_tex	Лихой разряд энергии	icon_crest.e_crestnextskillattackup_tex	На 25% повышает урон умения "Крайняя мера" на несколько секунд.
28059	Восстановление маны	80100	icon_skills.mpcharge_tex	Энергичное восстановление маны	icon_crest.e_crestpassivemprecoveryup_tex	+20% к количеству восстанавливаемых MP.
28060	Тройное возмездие	290100	icon_skills.divineretribution_tex	Лихое тройное возмездие	icon_crest.e_crestnextskillattackup_tex	На 25% повышает урон умения "Взрыв метаморфозы" на несколько секунд.
28061	Благословение Зенобии	150100	icon_skills.fastwalk_tex	Проворное благословение Зенобии	icon_crest.e_crestactivespeedup_tex	На 10 минут повышает вашу скорость перемещения в бою на 15.
28062	Круг усиления	20100	new_icons_skills.healingwind_tex	Стремительный круг усиления	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
28063	Изнуряющая чума	300100	icon_skills.prophecyoflethargy_tex	Стремительная изнуряющая чума	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 30%.
28064	Лечебный колодец	340100	icon_skills.sanctuaryofregeneration_tex	Блистательный лечебный колодец	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 275 MP.
28065	Воскрешение	120100	icon_skills.resurrect_tex	Блистательное воскрешение	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 510 MP.
28066	Огненное бегство	260100	icon_skills.sanctuary_tex	Стремительное огненное бегство	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 15%.
28067	Щит Кайи	220100	icon_skills.armorofprotection_tex	Восстанавливающий щит Кайи	icon_crest.e_crestpassivehpwhileheal_tex	В течение 6 секунд раз в 2 секунды восстанавливает 5% от общего количества HP всем целям.
28068	Заряд маны	280100	icon_skills.manarejuvenation_tex	Энергичный заряд маны	icon_crest.e_crestpassivepartympup_tex	+80% к количеству восстанавливаемых MP.
28069	Исцеляющий луч	190100	icon_skills.healinglightlockon_tex	Облегчающий исцеляющий луч	icon_crest.e_crestpassivecooltimedown_tex	Снижает агрессию на 20%.
28070	Священный щит	310100	icon_skills.guardianaura_tex	Равновесный священный щит	icon_crest.e_crestactivereactionresist_tex	На 30 секунд удваивает равновесие.
28071	Возведение	60100	icon_skills.recovery_tex	Задерживающее возведение	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 100%.
28072	Заряд маны	280100	icon_skills.manarejuvenation_tex	Энергичный заряд маны	icon_crest.e_crestpassivepartympup_tex	+25% к количеству восстанавливаемых MP.
28073	Исцеляющий свет	370100	icon_skills.curewing_tex	Неутомимый исцеляющий свет	icon_crest.e_crestactivecooltimereset_tex	40% вероятность сбросить время перезарядки.
28074	Дар возрождения	390100	icon_skills.selfpreresurrection_tex	Стремительный дар возрождения	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 40%.
28075	Исцеляющий свет	370100	icon_skills.curewing_tex	Восстанавливающий исцеляющий свет	icon_crest.e_crestpassivehprecoveryup_tex	+20% к эффективности лечения.
28076	Благословение Зенобии	150100	icon_skills.fastwalk_tex	Форсированное благословение Зенобии	icon_crest.e_crestpassiveskilleffectup_tex	+50% к скорости перемещения.
28077	Восстановление маны	80100	icon_skills.mpcharge_tex	Ускоренное восстановление маны	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 25%.
28078	Лечебный колодец	340100	icon_skills.sanctuaryofregeneration_tex	Энергичный лечебный колодец	icon_crest.e_crestpassivemprecoveryup_tex	Восстанавливает 50 MP в секунду всем целям.
28079	Воскрешение	120100	icon_skills.resurrect_tex	Мощное воскрешение	icon_crest.e_crestpassivemprecoveryup_tex	Бодрость цели после воскрешения будет равна 120.
28082	Божественное вмешательство	410100	icon_skills.helpinghand_tex	Стремительное божественное вмешательство	icon_crest.e_crestpassivecooltimedown_tex	+ 20% к скорости перезарядки умения.
28083	Божественное вмешательство	410100	icon_skills.helpinghand_tex	Блистательное божественное вмешательство	icon_crest.e_crestpassivempdown_tex	-150 MP к стоимости.
28084	Божественное вмешательство	410100	icon_skills.helpinghand_tex	Дальнобойное божественное вмешательство	icon_crest.e_crestpassiveskillrangeup_tex	Увеличивает радиус действия на 4 метра.
28085	Вихрь Зенобии	400100	icon_skills.godbreath_tex	Стремительный вихрь Зенобии	icon_crest.e_crestpassivecooltimedown_tex	+ 20% к скорости перезарядки умения.
28086	Вихрь Зенобии	400100	icon_skills.godbreath_tex	Стремительный вихрь Зенобии	icon_crest.e_crestpassivecooltimedown_tex	+ 20% к скорости перезарядки умения.
28087	Вихрь Зенобии	400100	icon_skills.godbreath_tex	Блистательный вихрь Зенобии	icon_crest.e_crestpassivempdown_tex	-100 MP к стоимости.
28088	Вихрь Зенобии	400100	icon_skills.godbreath_tex	Мощный вихрь Зенобии	icon_crest.e_crestpassiveattackup_tex	Повышает наносимый умением урон на 25%.
29000	Лязгающие косы	10100	icon_skills.comboattack2_tex	Мощные лязгающие косы	icon_crest.e_crestactivekill_tex	15% вероятность нанести двойной урон.
29001	Лязгающие косы	10100	icon_skills.comboattack2_tex	Энергичные лязгающие косы	icon_crest.e_crestpassivemprecoveryup_tex	+20% к количеству восстанавливаемых MP.
29002	Лязгающие косы	10100	icon_skills.comboattack2_tex	Быстрые лязгающие косы	icon_crest.e_crestactiveattackspeedup_tex	10% вероятность на 10 секунд повысить скорость атаки на 15%.
29003	Лязгающие косы	10100	icon_skills.comboattack2_tex	Режущие лязгающие косы	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность критического удара.
29004	Двойной разрез	30100	icon_skills.chainsmash_tex	Восстанавливающий двойной разрез	icon_crest.e_crestpassivehpheal_tex	Восстанавливает 1,5% от общего количества HP при каждом ударе.
29005	Двойной разрез	30100	icon_skills.chainsmash_tex	Лихой двойной разрез	icon_crest.e_crestnextskillattackup_tex	На 20% повышает урон умения "Свирепый удар" на несколько секунд.
29006	Разделяющий удар	40100	icon_skills.chainblow_tex	Мощный разделяющий удар	icon_crest.e_crestpassiveattackup_tex	Повышает наносимый умением урон на 15%.
29007	Разделяющий удар	40100	icon_skills.chainblow_tex	Режущий разделяющий удар	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность критического удара.
29009	Свирепый удар	50100	icon_skills.chainsuperblow_tex	Стремительный свирепый удар	icon_crest.e_crestactivecooltimereset_tex	30% вероятность сбросить время перезарядки.
29010	Свирепый удар	50100	icon_skills.chainsuperblow_tex	Полыхающий свирепый удар	icon_crest.e_crestnextskillattackspeedup_tex	Ускоряет на 25% использование умения "Двойной разрез" на несколько секунд.
29011	Спираль смерти	60100	icon_skills.chainbrandish_tex	Мощная спираль смерти	icon_crest.e_crestpassiveattackup_tex	Повышает наносимый умением урон на 25%.
29012	Спираль смерти	60100	icon_skills.chainbrandish_tex	Задерживающая спираль смерти	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 50%.
29013	Спираль смерти	60100	icon_skills.chainbrandish_tex	Лихая спираль смерти	icon_crest.e_crestnextskillattackup_tex	На 20% повышает урон умения "Двойной разрез" на несколько секунд.
29014	Спираль смерти	60100	icon_skills.chainbrandish_tex	Лихая спираль смерти	icon_crest.e_crestnextskillattackup_tex	На 20% повышает урон умения "Свирепый удар" на несколько секунд.
29015	Пила	80100	icon_skills.chainblade_tex	Мощная пила	icon_crest.e_crestpassiveattackup_tex	Повышает силу на 25%.
29016	Пила	80100	icon_skills.chainblade_tex	Стремительная пила	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29017	Пила	80100	icon_skills.chainblade_tex	Ошеломляющая пила	icon_crest.e_crestactiveattackspeeddown_tex	20% вероятность с каждым ударом на 7 секунд понизить скорость атаки противника на 10%. (Эффект замедления складывается до 5 раз).
29018	Безжалостный удар	90100	icon_skills.chainstrike_tex	Стремительный безжалостный удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 25%.
29019	Безжалостный удар	90100	icon_skills.chainstrike_tex	Задерживающий безжалостный удар	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 25%.
29020	Удар маятника	100100	icon_skills.chainuppercut_tex	Мощный удар маятника	icon_crest.e_crestpassiveattackup_tex	Повышает наносимый умением урон на 25%.
29021	Удар маятника	100100	icon_skills.chainuppercut_tex	Стремительный удар маятника	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29022	Удар маятника	100100	icon_skills.chainuppercut_tex	Лихой удар маятника	icon_crest.e_crestnextskillattackup_tex	+30% к вероятности критического удара при использовании умения "Пила" на несколько секунд.
